,Song_Name,onset_strength,chroma_stft,chroma_cqt,chroma_cens,melspectrogram,mfcc,spectral_centroid,spectral_bandwidth,spectral_contrast,spectral_rolloff,tonnetz,zero_crossing_rate
64,Dataset/sufi\SalimSulaiman - Shukran Allah (From Kurbaan).mp3,1.2890233993530273,0.40659233927726746,0.4402539134025574,0.2422007143152941,12.055119514465332,3.162710666656494,2226.4301473042706,3230.692298105116,20.019986772802255,4881.712313810224,-0.0226125733914847,0.03490009539352703
65,Dataset/sufi\Shafqat Amanat Ali - Aakhon ke Sagar.mp3,1.3263047933578491,0.3809523582458496,0.47689637541770935,0.2535525820894127,2.9239614009857178,-0.4465418756008148,2191.5600456740717,2611.817659328612,21.3957386577484,4888.4554454864265,-0.012662954085793071,0.05051705799699408
66,Dataset/sufi\Shafqat Amanat Ali - Allahu Akbar.mp3,1.1706715822219849,0.3744783103466034,0.3555629551410675,0.20917340399451584,6.022829532623291,-0.7935542464256287,2602.004896517207,3303.410161663884,21.390874423032113,6090.692569919637,-0.04089998108436151,0.044022558298481264
67,Dataset/sufi\Shankar-Ehsaan-Loy - Kal Ho Naa Ho.mp3,1.2457122802734375,0.3985639214515686,0.386042058467865,0.22361738427722508,9.342525482177734,1.2089903354644775,2276.3554736163806,2974.681358427401,20.802484837816262,5052.546113659156,0.050176950603203936,0.039869149150911394
68,Dataset/sufi\Shankar-Ehsaan-Loy - Sajdaa.mp3,1.3997801542282104,0.37914058566093445,0.43791964650154114,0.2384213640102607,1.7682753801345825,-6.1494526863098145,2237.9958146524223,2740.835151126997,20.906863027674017,4565.285065867799,-0.006297400081300478,0.04642820711233112
69,Dataset/sufi\Shilpa Rao - Par Chanaa De (Coke Studio Season 9).mp3,1.1502797603607178,0.4161929190158844,0.3557247817516327,0.2142854657529643,10.927898406982422,3.251072645187378,2324.8092230947746,3018.9269514520465,21.404517481690313,5438.198625628578,0.06936427909733278,0.04033248063120671
70,Dataset/sufi\Tochi Raina - Kabira.mp3,1.1367192268371582,0.3694801926612854,0.418457955121994,0.2341649479909848,1.9988213777542114,-1.2043187618255615,2402.7543422657127,3442.5490779415177,20.473281499905738,5208.641286463419,0.009918432192692568,0.03920578528379899
71,Dataset/sufi\Udit Narayan - Agar Tum Mil Jao - Male Vocals.mp3,1.3654863834381104,0.3757902979850769,0.4700562655925751,0.24130398523956306,5.117019176483154,-0.1121654212474823,3173.819923616268,3401.5984909824,20.908568261505984,6680.352835842713,0.010219485013763513,0.06999246557977634
72,Dataset/sufi\Vishal Mishra - Manjha.mp3,1.3082014322280884,0.45979970693588257,0.3510412573814392,0.21023000521185076,11.026039123535156,2.4995250701904297,2191.155692821875,2939.965351259498,19.929679632378893,4594.565436300379,-0.006796904974776952,0.03655063239182973
73,Dataset/sufi\Zeb Bangash - Aaja Re Moray Saiyaan - Coke Studio Season 9.mp3,1.194559931755066,0.4167540967464447,0.4053580164909363,0.22840635786615104,9.912830352783203,1.5112147331237793,2775.36265382746,3478.4542159011376,21.313085790472115,6665.994296537713,0.044979713952977014,0.04673442228635825
